,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20
130,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,130,,,-0.8441319482675448,43,1677.0,0,69.0,1,0.0,-8.0,5,울산광역시,울주군,U,1.7166587997435885,,2016,D
131,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,131,,,0.09815737317378093,42,1782.5,0,69.75,1,20.7018,-13.6,4,울산광역시,울주군,U,1.7166587997435885,,2016,D
132,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,132,,,1.054103061592517,42,1772.5,0,69.75,1,20.7018,3.7,4,울산광역시,울주군,U,1.7166587997435885,,2016,D
133,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,133,,,-0.4480973059226397,43,1696.5,0,69.75,2,0.0,7.6,4,울산광역시,울주군,U,1.7166587997435885,,2016,D
134,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,134,,,-0.4754100398774608,41,1609.5,0,70.5,1,21.483,9.8,4,울산광역시,울주군,U,1.7166587997435885,,2016,D
135,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,135,,,1.163353997411801,42,1793.5,0,70.5,1,30.4668,6.1000000000000005,4,울산광역시,울주군,U,1.7166587997435885,,2016,D
136,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,136,,,1.450137703937422,45,1867.5,0,70.5,1,39.8412,-0.2,4,울산광역시,울주군,U,1.7166587997435885,,2016,D
137,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,137,,,1.450137703937422,48,1976.5,0,70.5,1,32.8104,-6.5,4,울산광역시,울주군,U,1.7166587997435885,,2016,D
138,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,138,,,1.39551223602778,51,2090.5,0,70.5,1,15.2334,-0.6000000000000001,4,울산광역시,울주군,U,1.7166587997435885,,2016,D
139,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,139,,,-0.4754100398774608,52,1745.0,0,71.25,2,0.0,-0.2,4,울산광역시,울주군,U,1.7166587997435885,,2016,D
140,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,140,,,-0.4754100398774608,51,1403.5,0,71.25,2,0.0,-2.4000000000000004,5,울산광역시,울주군,U,1.7166587997435885,,2016,D
141,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,141,,,-0.7621937464030817,48,1323.5,0,71.25,1,0.0,-6.9,5,울산광역시,울주군,U,1.7166587997435885,,2016,D
142,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,142,,,0.8492575569313593,47,1483.5,0,72.0,1,0.0,-0.2,5,울산광역시,울주군,U,1.7166587997435885,,2016,D
143,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,143,,,0.4395665476090437,47,1630.5,0,72.0,1,22.2642,0.30000000000000004,5,울산광역시,울주군,U,1.7166587997435885,,2016,D
144,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,144,,,-0.2978772691711241,47,1330.5,0,72.0,2,0.0,1.8,5,울산광역시,울주군,U,1.7166587997435885,,2016,D
145,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,145,,,-0.8441319482675448,44,1213.5,0,72.75,2,0.0,6.4,5,울산광역시,울주군,U,1.7166587997435885,,2016,D
146,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,146,,,-0.8441319482675448,40,1489.5,0,72.75,2,0.0,5.1000000000000005,4,울산광역시,울주군,U,1.7166587997435885,,2016,D
147,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,147,,,-0.8441319482675448,34,1235.5,0,72.75,2,0.0,15.5,4,울산광역시,울주군,U,1.7166587997435885,,2016,D
148,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,148,,,-0.8441319482675448,29,1425.5,0,72.75,1,9.3744,35.5,3,울산광역시,울주군,U,1.7166587997435885,,2016,D
149,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,149,,,1.2452921992762642,28,1662.0,0,73.5,1,19.53,32.6,3,울산광역시,울주군,U,1.7166587997435885,,2016,D
150,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,150,0.0005418100000014191,-0.0032233999999959906,0.0435319052641388,30,1602.5,0,73.5,1,16.0146,5.1000000000000005,3,울산광역시,울주군,U,-2.3987432563333284,,2016,D
151,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,151,,,0.6444120522702015,31,1682.0,0,73.5,1,12.4992,-15.4,3,울산광역시,울주군,U,-2.3987432563333284,,2016,D
152,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,152,,,-0.3934718380129977,32,1325.0,0,73.5,2,0.0,-4.800000000000002,3,울산광역시,울주군,U,-2.3987432563333284,,2016,D
153,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,153,,,-0.6256300766289765,30,1162.0,0,73.5,2,0.0,-2.1,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
154,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,154,,,-0.6529428105837976,28,1083.5,0,74.25,1,0.0,-1.3,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
155,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,155,,,0.7673193550668963,27,1233.5,0,74.25,1,24.2172,-5.0,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
156,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,156,,,0.4668792815638648,29,1287.0,0,74.25,1,31.6386,-12.0,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
157,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,157,,,0.5624738504057385,32,1359.5,0,74.25,1,31.6386,-16.6,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
158,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,158,,,0.3030028778349387,35,1435.0,0,74.25,1,0.0,0.2,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
159,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,159,,,-0.5027227738322819,36,1421.5,0,74.25,1,10.1556,6.9,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
160,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,160,,,0.5078483824960964,36,1556.5,0,74.25,1,26.9514,-10.1,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
161,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,161,,,0.8219448229765381,38,1594.0,0,75.0,1,35.9352,-13.3,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
162,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,162,,,1.0814157955473382,41,1691.0,0,75.0,1,37.107,-10.5,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
163,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,163,,,1.368199502072959,44,1822.5,0,75.0,1,38.6694,-2.1,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
164,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,164,,,-0.4754100398774608,46,1811.5,0,75.0,2,0.0,-10.5,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
165,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,165,,,-0.8441319482675448,44,1653.5,0,75.0,2,0.0,0.30000000000000004,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
166,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,166,,,-0.8441319482675448,39,1440.5,0,75.75,2,0.0,-10.2,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
167,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,167,,,-0.8441319482675448,33,1208.5,0,75.75,1,0.0,-10.6,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
168,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,168,,,1.6276704746437585,32,1915.5,0,75.75,1,34.3728,-21.3,3,울산광역시,울주군,U,-2.3987432563333284,,2016,D
169,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,169,,,1.8598287132597373,35,2099.5,0,75.75,1,35.5446,-12.3,3,울산광역시,울주군,U,-2.3987432563333284,,2016,D
170,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,170,,,1.818859612327506,39,2249.0,0,76.5,1,3.5154,-2.1,3,울산광역시,울주군,U,-2.3987432563333284,,2016,D
171,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,171,,,-0.3251900031259452,42,2153.5,0,76.5,2,0.0,-2.1,3,울산광역시,울주군,U,-2.3987432563333284,,2016,D
172,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,172,,,-0.5027227738322819,39,1483.0,0,76.5,2,0.0,-0.4,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
173,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,173,,,0.9175393918184118,38,1721.5,0,76.5,1,26.5608,3.5,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
174,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,174,,,0.8082884559991277,40,1676.0,0,76.5,1,27.342,-2.1,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
175,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,175,,,0.4805356485412754,43,1751.5,0,76.5,1,5.859,-2.9000000000000004,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
176,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,176,,,0.07084463921895988,44,1857.0,0,77.25,1,0.0,0.1,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
177,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,177,,,-0.7621937464030817,44,1575.5,0,77.25,1,0.0,-1.4,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
178,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,178,,,-0.4754100398774608,41,1589.5,0,77.25,1,11.3274,-9.3,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
179,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,179,,,0.7126938871572541,41,1682.0,0,77.25,1,0.0,-2.0,4,울산광역시,울주군,U,-2.3987432563333284,,2016,D
180,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,180,-0.0009074000000026672,-0.003270900000018173,-0.530035507787103,41,1564.5,0,77.25,2,0.0,-10.1,4,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
181,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,181,,,-0.8441319482675448,39,1547.0,0,78.0,2,0.0,-31.3,4,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
182,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,182,,,-0.8441319482675448,38,1475.0,0,78.0,2,0.0,-19.700000000000006,4,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
183,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,183,,,-0.8441319482675448,35,1307.5,0,78.0,2,0.0,-5.6000000000000005,4,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
184,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,184,,,-0.8441319482675448,28,1251.0,0,78.0,2,0.0,-7.7,4,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
185,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,185,,,-0.8441319482675448,22,1060.5,0,78.0,1,0.0,-2.1,3,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
186,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,186,,,-0.530035507787103,20,894.0,0,78.0,1,7.0308,33.6,3,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
187,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,187,,,-0.530035507787103,19,1009.5,0,78.0,2,0.0,149.3,3,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
188,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,188,,,-0.5573482417419239,17,835.0,0,78.0,2,0.0,339.9000000000001,3,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
189,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,189,,,-0.530035507787103,16,889.0,0,78.75,1,3.906,193.1,3,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
190,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,190,,,0.5761302173831491,17,1680.5,0,78.75,1,21.8736,-12.2,3,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
191,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,191,,,1.586701373711527,23,2220.0,0,78.75,1,24.9984,-14.4,3,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
192,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,192,,,1.1223848964795695,30,2019.0,0,78.75,1,24.9984,-4.2,3,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
193,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,193,,,1.4091686030051904,37,2259.5,0,78.75,1,27.342,1.9,3,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
194,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,194,,,1.7096086765082217,42,1900.0,0,78.75,1,32.0292,3.7,3,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
195,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,195,,,1.7096086765082217,47,1995.0,0,78.75,1,33.201,-2.6,4,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
196,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,196,,,2.0510178509434844,51,2166.5,0,78.75,1,21.0924,-5.800000000000002,4,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
197,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,197,,,0.19375194201565446,54,1594.0,0,78.75,1,13.671,-5.0,4,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
198,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,198,,,0.6034429513379699,55,1702.0,0,78.75,1,23.8266,-4.3,5,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
199,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,199,,,1.3272304011407272,56,1678.0,0,78.75,1,25.7796,-5.300000000000002,5,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
200,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,200,,,1.4637940709148325,57,1645.5,0,78.75,1,39.06,-1.5,5,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
201,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,201,,,1.4637940709148325,58,1675.5,0,79.5,1,39.06,-2.9000000000000004,5,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
202,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,202,,,1.0677594285699277,60,1722.0,0,79.5,1,39.8412,-0.7000000000000001,5,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
203,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,203,,,1.3272304011407272,61,1763.5,0,79.5,1,39.8412,-1.5,5,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
204,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,204,,,1.2999176671859063,63,1820.0,0,79.5,1,38.2788,-1.5,5,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
205,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,205,,,-0.5027227738322819,64,1398.5,0,80.25,1,0.0,-0.5,5,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
206,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,206,,,-0.530035507787103,63,1368.0,0,80.25,2,0.0,-0.6000000000000001,6,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
207,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,207,,,-0.8441319482675448,60,1381.5,0,81.0,2,0.0,-1.8,6,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
208,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,208,,,-0.8441319482675448,55,1481.0,0,81.0,2,0.0,1.4,5,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
209,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,209,,,-0.8441319482675448,48,1268.0,0,81.0,2,0.0,0.0,5,울산광역시,울주군,U,-0.023989232176470414,0.0013761647355765385,2016,D
210,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,210,0.0004909200000042802,-0.0029553999999905045,-0.8441319482675448,43,1619.0,0,81.0,2,0.0,-20.8,5,울산광역시,울주군,U,-4.236433993124999,,2016,D
211,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,211,,,-0.5027227738322819,41,1665.5,0,81.0,1,17.9676,-21.4,4,울산광역시,울주군,U,-4.236433993124999,,2016,D
212,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,212,,,0.972164859728054,42,1885.5,0,81.75,1,6.2496,-36.4,4,울산광역시,울주군,U,-4.236433993124999,,2016,D
213,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,213,,,-0.4754100398774608,44,1793.0,0,81.75,1,6.6402,-31.6,4,울산광역시,울주군,U,-4.236433993124999,,2016,D
214,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,214,,,-0.530035507787103,44,1688.0,0,81.75,1,0.0,-27.8,4,울산광역시,울주군,U,-4.236433993124999,,2016,D
215,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,215,,,-0.8441319482675448,43,1649.5,0,81.75,2,0.0,3.5,4,울산광역시,울주군,U,-4.236433993124999,,2016,D
216,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,216,,,-0.8441319482675448,39,1437.5,0,81.75,2,0.0,42.7,4,울산광역시,울주군,U,-4.236433993124999,,2016,D
217,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,217,,,-0.8441319482675448,34,1281.5,0,81.75,2,0.0,24.0,4,울산광역시,울주군,U,-4.236433993124999,,2016,D
218,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,218,,,-0.8441319482675448,30,1458.0,0,81.75,2,0.0,-14.7,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
219,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,219,,,-0.8441319482675448,25,1222.0,0,81.75,2,0.0,-52.2,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
220,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,220,,,-0.7075682784934396,22,1085.5,0,81.75,1,1.5624,-93.3,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
221,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,221,,,0.3985974466768122,20,1222.5,0,81.75,1,22.2642,-109.7,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
222,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,222,,,1.1770103643892114,24,1423.0,0,81.75,1,31.6386,-58.3,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
223,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,223,,,1.0404466946151063,28,1582.5,0,81.75,1,38.6694,-14.2,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
224,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,224,,,1.3545431350955484,32,1809.5,0,81.75,1,41.7942,-2.3000000000000003,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
225,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,225,,,1.7915468783726851,37,2053.0,0,81.75,1,43.3566,0.5,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
226,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,226,,,2.4060833923561584,41,2296.5,0,81.75,1,44.1378,0.6000000000000001,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
227,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,227,,,2.8977126035429372,46,2519.5,0,81.75,1,44.1378,-0.6000000000000001,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
228,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,228,,,0.2210646759704755,50,2654.0,0,81.75,1,0.0,-4.0,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
229,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,229,,,-0.4754100398774608,51,1907.0,0,81.75,2,0.0,-3.9,4,울산광역시,울주군,U,-4.236433993124999,,2016,D
230,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,230,,,-0.530035507787103,49,1444.5,0,81.75,2,0.0,-5.0,4,울산광역시,울주군,U,-4.236433993124999,,2016,D
231,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,231,,,-0.5027227738322819,46,1256.0,0,82.5,2,0.0,-7.4,5,울산광역시,울주군,U,-4.236433993124999,,2016,D
232,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,232,,,-0.5573482417419239,43,1168.5,0,82.5,2,0.0,-3.4000000000000004,5,울산광역시,울주군,U,-4.236433993124999,,2016,D
233,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,233,,,-0.6529428105837976,38,1008.5,0,82.5,2,0.0,1.0,5,울산광역시,울주군,U,-4.236433993124999,,2016,D
234,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,234,,,-0.6256300766289765,31,856.0,0,82.5,2,0.0,-1.5,5,울산광역시,울주군,U,-4.236433993124999,,2016,D
235,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,235,,,-0.6529428105837976,27,916.5,0,82.5,2,0.0,-6.300000000000002,4,울산광역시,울주군,U,-4.236433993124999,,2016,D
236,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,236,,,-0.6529428105837976,24,854.5,0,83.25,2,0.0,-34.0,4,울산광역시,울주군,U,-4.236433993124999,,2016,D
237,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,237,,,-0.6529428105837976,19,873.0,0,83.25,2,0.0,-81.9,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
238,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,238,,,-0.7075682784934396,17,834.5,0,83.25,2,0.0,-79.10000000000002,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
239,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,239,,,-0.6529428105837976,14,750.0,0,83.25,2,0.0,-22.3,3,울산광역시,울주군,U,-4.236433993124999,,2016,D
240,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,240,0.0010296299999978944,-0.0016067999999904714,-0.6529428105837976,10,780.0,0,83.25,2,0.0,44.0,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
241,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,241,,,-0.5573482417419239,6,732.5,0,83.25,2,0.0,59.7,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
242,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,242,,,-0.6529428105837976,3,733.0,0,83.25,2,0.0,69.7,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
243,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,243,,,-0.6529428105837976,2,711.0,0,84.0,2,0.0,76.10000000000002,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
244,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,244,,,-0.5027227738322819,2,845.5,0,84.0,1,8.5932,82.80000000000003,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
245,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,245,,,0.19375194201565446,4,1517.5,0,84.0,1,16.0146,147.4,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
246,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,246,,,-0.3525027370807661,9,1378.5,0,84.0,2,0.0,194.2,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
247,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,247,,,-0.5573482417419239,9,1171.5,0,84.0,1,7.812,144.6,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
248,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,248,,,0.4259101806316332,10,1877.0,0,84.0,1,23.0454,77.80000000000003,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
249,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,249,,,1.2452921992762642,15,2214.5,0,84.0,1,24.6078,62.2,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
250,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,250,,,1.1770103643892114,21,2003.0,0,84.0,1,24.6078,13.1,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
251,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,251,,,-0.03840629660032428,25,2056.0,0,84.75,1,3.906,-14.1,2,울산광역시,울주군,U,0.9118927766197183,,2016,D
252,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,252,,,-0.3525027370807661,26,1544.0,0,84.75,1,11.3274,-67.9,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
253,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,253,,,1.3545431350955484,28,2245.0,0,84.75,1,25.7796,-46.8,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
254,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,254,,,1.5320759058018851,32,2093.0,0,84.75,1,15.2334,-18.8,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
255,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,255,,,-0.3525027370807661,36,1858.0,0,84.75,2,0.0,-5.300000000000002,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
256,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,256,,,-0.3934718380129977,35,1391.5,0,84.75,1,4.2966,2.9000000000000004,4,울산광역시,울주군,U,0.9118927766197183,,2016,D
257,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,257,,,0.7400066211120752,35,1453.0,0,84.75,1,29.6856,1.2000000000000002,4,울산광역시,울주군,U,0.9118927766197183,,2016,D
258,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,258,,,0.8356011899539487,36,1516.0,0,84.75,1,32.4198,-0.1,4,울산광역시,울주군,U,0.9118927766197183,,2016,D
