,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20
818,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,818,,,-0.43715531813038827,10,785.5,1,92.25,2,0.0,-2.8000000000000003,2,경상북도,경산시,U,0.0,,2015,H
819,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,819,,,-0.4576488229344105,8,639.75,1,92.25,2,0.0,-1.6,2,경상북도,경산시,U,0.0,,2015,H
820,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,820,,,-0.4474020705323993,6,581.25,1,92.25,2,0.0,11.3,2,경상북도,경산시,U,0.0,,2015,H
821,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,821,,,-0.3551812989142997,6,723.5,1,92.25,2,0.0,25.0,2,경상북도,경산시,U,0.0,,2015,H
822,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,822,,,-0.40641506092435503,5,729.25,1,91.5,2,0.0,28.4,1,경상북도,경산시,U,0.0,,2015,H
823,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,823,,,-0.4678955753364215,4,573.5,1,91.5,2,0.0,28.4,1,경상북도,경산시,U,0.0,,2015,H
824,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,824,,,-0.43715531813038827,3,565.0,1,91.5,2,0.0,28.4,1,경상북도,경산시,U,0.0,,2015,H
825,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,825,,,-0.37567480371832185,2,620.75,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
826,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,826,,,-0.43715531813038827,1,572.75,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
827,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,827,,,-0.40641506092435503,0,594.5,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
828,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,828,,,-0.4166618133263661,0,585.5,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
829,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,829,,,-0.4269085657283772,0,577.75,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
830,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,830,,,-0.4269085657283772,0,577.5,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
831,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,831,,,-0.43715531813038827,0,571.25,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
832,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,832,,,-0.43715531813038827,0,571.75,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
833,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,833,,,-0.43715531813038827,0,571.75,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
834,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,834,,,-0.43715531813038827,0,569.25,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
835,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,835,,,-0.4474020705323993,0,564.75,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
836,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,836,,,-0.4474020705323993,0,563.5,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
837,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,837,,,-0.4678955753364215,0,553.0,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
838,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,838,,,-0.4474020705323993,0,558.0,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
839,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,839,,,-0.4576488229344105,0,558.5,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
840,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,840,0.0007189600000003793,0.0003872999999998683,-0.4474020705323993,0,556.5,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
841,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,841,,,-0.4576488229344105,0,557.25,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
842,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,842,,,-0.4576488229344105,0,548.25,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
843,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,843,,,-0.4474020705323993,0,561.0,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
844,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,844,,,-0.4576488229344105,0,557.0,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
845,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,845,,,-0.4576488229344105,0,561.75,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
846,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,846,,,-0.4576488229344105,0,550.5,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
847,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,847,,,-0.4576488229344105,0,551.0,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
848,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,848,,,-0.4576488229344105,1,554.0,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
849,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,849,,,-0.4576488229344105,2,537.0,1,92.25,2,0.0,28.5,1,경상북도,경산시,U,0.0,,2015,H
850,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,850,,,-0.43715531813038827,2,541.75,1,92.25,2,0.0,40.7,1,경상북도,경산시,U,0.0,,2015,H
851,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,851,,,-0.4576488229344105,2,537.25,1,92.25,2,0.0,89.4,1,경상북도,경산시,U,0.0,,2015,H
852,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,852,,,-0.4474020705323993,2,545.5,1,92.25,2,0.0,92.5,1,경상북도,경산시,U,0.0,,2015,H
853,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,853,,,-0.4474020705323993,2,542.75,1,92.25,1,0.0,107.7,1,경상북도,경산시,U,0.0,,2015,H
854,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,854,,,-0.17073975567810035,3,707.5,1,92.25,1,21.0924,130.4,1,경상북도,경산시,U,0.0,,2015,H
855,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,855,,,0.2391303404023425,6,1085.0,1,92.25,1,12.4992,130.6,1,경상북도,경산시,U,0.0,,2015,H
856,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,856,,,-0.08876573646201183,9,1124.75,1,92.25,1,7.0308,136.3,1,경상북도,경산시,U,0.0,,2015,H
857,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,857,,,-0.2732072796982111,10,871.75,1,92.25,1,7.0308,154.20000000000005,2,경상북도,경산시,U,0.0,,2015,H
858,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,858,,,-0.2014800128841336,12,965.75,1,92.25,1,12.8898,156.3,2,경상북도,경산시,U,0.0,,2015,H
859,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,859,,,-0.037531974451956426,14,1116.25,1,92.25,1,12.8898,155.3,2,경상북도,경산시,U,0.0,,2015,H
860,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,860,,,0.013701787558098984,16,1298.25,1,92.25,1,12.8898,139.20000000000002,2,경상북도,경산시,U,0.0,,2015,H
861,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,861,,,0.3928316264325086,19,1541.75,1,92.25,1,16.7958,88.10000000000002,2,경상북도,경산시,U,0.0,,2015,H
862,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,862,,,0.4338186360405529,22,1582.75,1,92.25,1,16.4052,20.4,2,경상북도,경산시,U,0.0,,2015,H
863,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,863,,,0.28011735001038685,25,1397.5,1,91.5,1,15.624,-11.7,3,경상북도,경산시,U,0.0,,2015,H
864,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,864,,,0.2903641024123979,27,1510.25,1,91.5,1,12.4992,-14.9,3,경상북도,경산시,U,0.0,,2015,H
865,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,865,,,-0.058025479255978576,29,1175.75,1,91.5,1,7.4214,-15.0,4,경상북도,경산시,U,0.0,,2015,H
866,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,866,,,-0.10925924126603384,31,1239.25,1,91.5,1,7.812,-10.9,4,경상북도,경산시,U,0.0,,2015,H
867,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,867,,,-0.07851898406000075,32,1273.75,1,90.75,1,10.1556,-8.3,4,경상북도,경산시,U,0.0,,2015,H
868,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,868,,,0.013701787558098984,32,1307.75,1,90.75,1,12.8898,-4.0,4,경상북도,경산시,U,0.0,,2015,H
869,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,869,,,0.18789657839228724,33,1361.25,1,90.75,1,14.4522,-2.7,4,경상북도,경산시,U,0.0,,2015,H
870,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,870,0.0010324599999975703,0.0013241000000050462,0.2083900831963094,34,1385.0,1,90.75,1,14.4522,-2.5,4,대구광역시,수성구,U,-1.408198246739128,,2015,H
871,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,871,,,0.10592255917619857,35,1401.25,1,90.75,1,5.859,-1.9,4,대구광역시,수성구,U,-1.408198246739128,,2015,H
872,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,872,,,-0.3346877941102775,35,1266.25,1,90.75,1,0.0,-1.9,4,대구광역시,수성구,U,-1.408198246739128,,2015,H
873,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,873,,,-0.8367786618088201,34,1278.75,1,90.75,1,0.0,-1.9,4,대구광역시,수성구,U,-1.408198246739128,,2015,H
874,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,874,,,-0.8367786618088201,33,1209.5,1,90.75,2,0.0,-1.9,4,대구광역시,수성구,U,-1.408198246739128,,2015,H
875,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,875,,,-0.8367786618088201,32,1172.0,1,90.75,2,0.0,-1.9,4,대구광역시,수성구,U,-1.408198246739128,,2015,H
876,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,876,,,-0.8367786618088201,30,1102.25,1,90.75,2,0.0,-1.9,4,대구광역시,수성구,U,-1.408198246739128,,2015,H
877,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,877,,,-0.5396228421504989,28,949.5,1,90.75,2,0.0,-1.3,4,대구광역시,수성구,U,-1.408198246739128,,2015,H
878,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,878,,,-0.32444104170826643,26,989.0,1,90.75,2,0.0,-1.0,4,대구광역시,수성구,U,-1.408198246739128,,2015,H
879,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,879,,,-0.3551812989142997,23,908.25,1,90.75,2,0.0,-1.0,4,대구광역시,수성구,U,-1.408198246739128,,2015,H
880,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,880,,,-0.30394753690424425,21,1067.5,1,90.75,2,0.0,-1.0,3,대구광역시,수성구,U,-1.408198246739128,,2015,H
881,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,881,,,-0.30394753690424425,19,986.5,1,90.75,2,0.0,-2.7,3,대구광역시,수성구,U,-1.408198246739128,,2015,H
882,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,882,,,-0.3654280513163107,15,823.5,1,90.75,2,0.0,-32.2,3,대구광역시,수성구,U,-1.408198246739128,,2015,H
883,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,883,,,-0.3859215561203329,12,678.5,1,90.0,2,0.0,-88.5,3,대구광역시,수성구,U,-1.408198246739128,,2015,H
884,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,884,,,-0.2322202700901668,11,951.5,1,90.0,2,0.0,-132.0,3,대구광역시,수성구,U,-1.408198246739128,,2015,H
885,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,885,,,-0.3859215561203329,10,834.25,1,90.0,2,0.0,-147.3,2,대구광역시,수성구,U,-1.408198246739128,,2015,H
886,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,886,,,-0.40641506092435503,10,831.5,1,90.0,2,0.0,-187.9,2,대구광역시,수성구,U,-1.408198246739128,,2015,H
887,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,887,,,-0.4166618133263661,10,817.5,1,90.0,2,0.0,-198.0,2,대구광역시,수성구,U,-1.408198246739128,,2015,H
888,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,888,,,-0.4678955753364215,9,760.5,1,90.0,2,0.0,-164.5,2,대구광역시,수성구,U,-1.408198246739128,,2015,H
889,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,889,,,-0.3961683085223439,10,843.5,1,90.0,1,13.671,-94.2,2,대구광역시,수성구,U,-1.408198246739128,,2015,H
890,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,890,,,0.04444204476413223,11,1035.0,1,90.0,1,17.9676,-89.2,2,대구광역시,수성구,U,-1.408198246739128,,2015,H
891,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,891,,,0.3518446168244644,14,1251.5,1,90.0,1,22.2642,-60.7,2,대구광역시,수성구,U,-1.408198246739128,,2015,H
892,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,892,,,0.6285069316787635,17,1494.0,1,90.0,1,19.9206,-23.5,2,대구광역시,수성구,U,-1.408198246739128,,2015,H
893,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,893,,,0.567026417266697,20,1661.25,1,90.0,1,17.577,2.4000000000000004,2,대구광역시,수성구,U,-1.408198246739128,,2015,H
894,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,894,,,0.08542905437217642,22,1450.0,1,90.0,1,7.4214,-3.8,2,대구광역시,수성구,U,-1.408198246739128,,2015,H
895,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,895,,,-0.07851898406000075,23,1282.75,1,90.0,1,14.8428,-5.0,3,대구광역시,수성구,U,-1.408198246739128,,2015,H
896,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,896,,,1.2023250661913836,25,1539.75,1,90.0,1,26.1702,-1.8,3,대구광역시,수성구,U,-1.408198246739128,,2015,H
897,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,897,,,1.4789873810456822,29,1679.75,1,90.0,1,28.9044,3.2,3,대구광역시,수성구,U,-1.408198246739128,,2015,H
898,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,898,,,1.6531821718798707,33,1860.75,1,90.0,1,26.9514,3.4000000000000004,3,대구광역시,수성구,U,-1.408198246739128,,2015,H
899,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,899,,,1.1203510469752949,36,1863.0,1,90.0,1,24.2172,-2.3000000000000003,3,대구광역시,수성구,U,-1.408198246739128,,2015,H
900,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,900,-0.0008586000000008197,0.003576000000009572,0.730974455698874,38,1529.75,1,90.0,1,20.3112,-1.9,4,경상북도,경산시,U,4.752958469298245,,2015,H
901,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,901,,,0.577273169668708,39,1335.75,1,90.0,1,19.9206,3.8,5,경상북도,경산시,U,4.752958469298245,,2015,H
902,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,902,,,0.6285069316787635,40,1407.0,1,90.0,1,19.9206,3.9,5,경상북도,경산시,U,4.752958469298245,,2015,H
903,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,903,,,0.5977666744727302,41,1411.25,1,90.0,1,19.9206,-0.8,5,경상북도,경산시,U,4.752958469298245,,2015,H
904,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,904,,,0.6182601792767524,42,1396.25,1,90.0,1,19.9206,-4.1000000000000005,5,경상북도,경산시,U,4.752958469298245,,2015,H
905,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,905,,,0.5875199220707191,42,1382.0,1,90.0,1,19.9206,-4.1000000000000005,5,경상북도,경산시,U,4.752958469298245,,2015,H
906,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,906,,,0.6387536840807746,43,1202.25,1,90.0,1,19.9206,-4.1000000000000005,6,경상북도,경산시,U,4.752958469298245,,2015,H
907,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,907,,,0.6490004364827854,43,1202.25,1,90.0,1,19.9206,1.6,6,경상북도,경산시,U,4.752958469298245,,2015,H
908,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,908,,,0.6387536840807746,43,1192.5,1,90.0,1,19.9206,-0.30000000000000004,6,경상북도,경산시,U,4.752958469298245,,2015,H
909,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,909,,,0.6490004364827854,43,1187.0,1,90.0,1,19.9206,3.1,6,경상북도,경산시,U,4.752958469298245,,2015,H
910,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,910,,,0.6592471888847964,43,1188.25,1,90.0,1,19.9206,5.2,6,경상북도,경산시,U,4.752958469298245,,2015,H
911,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,911,,,0.9973900181511618,43,1183.75,1,90.75,1,24.2172,4.3,6,경상북도,경산시,U,4.752958469298245,,2015,H
912,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,912,,,0.9768965133471396,43,1187.75,1,90.75,1,24.2172,-0.1,6,경상북도,경산시,U,4.752958469298245,,2015,H
913,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,913,,,1.028130275357195,43,1183.75,1,90.75,1,24.2172,-1.8,6,경상북도,경산시,U,4.752958469298245,,2015,H
914,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,914,,,1.0896107897692615,43,1195.0,1,90.75,1,24.2172,-8.4,6,경상북도,경산시,U,4.752958469298245,,2015,H
915,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,915,,,1.2842990854074725,43,1210.5,1,90.75,1,26.9514,1.0,6,경상북도,경산시,U,4.752958469298245,,2015,H
916,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,916,,,1.304792590211494,44,1219.75,1,90.75,1,26.9514,9.7,6,경상북도,경산시,U,4.752958469298245,,2015,H
917,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,917,,,1.3252860950155159,44,1216.75,1,90.75,1,24.6078,5.1000000000000005,6,경상북도,경산시,U,4.752958469298245,,2015,H
918,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,918,,,0.3825848740304976,44,1177.25,1,90.75,1,11.718,2.2,6,경상북도,경산시,U,4.752958469298245,,2015,H
919,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,919,,,0.04444204476413223,44,1153.25,1,90.75,1,5.859,-5.5,6,경상북도,경산시,U,4.752958469298245,,2015,H
920,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,920,,,-0.32444104170826643,43,1126.25,1,90.75,1,0.0,-4.800000000000002,6,경상북도,경산시,U,4.752958469298245,,2015,H
921,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,921,,,-0.8367786618088201,41,1016.75,1,90.75,1,0.0,5.5,6,경상북도,경산시,U,4.752958469298245,,2015,H
922,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,922,,,-0.8367786618088201,40,1010.5,1,91.5,2,0.0,9.1,6,경상북도,경산시,U,4.752958469298245,,2015,H
923,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,923,,,-0.8367786618088201,36,975.5,1,91.5,2,0.0,-3.0,6,경상북도,경산시,U,4.752958469298245,,2015,H
924,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,924,,,-0.8367786618088201,31,917.0,1,91.5,2,0.0,-13.0,5,경상북도,경산시,U,4.752958469298245,,2015,H
925,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,925,,,-0.8367786618088201,25,880.25,1,91.5,2,0.0,-7.800000000000002,4,경상북도,경산시,U,4.752958469298245,,2015,H
926,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,926,,,-0.22197351768815576,20,1096.0,1,91.5,2,0.0,-5.6000000000000005,4,경상북도,경산시,U,4.752958469298245,,2015,H
927,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,927,,,-0.31419428930625537,16,866.25,1,91.5,2,0.0,6.800000000000002,3,경상북도,경산시,U,4.752958469298245,,2015,H
928,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,928,,,-0.3551812989142997,12,702.75,1,90.75,2,0.0,11.6,3,경상북도,경산시,U,4.752958469298245,,2015,H
929,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,929,,,-0.32444104170826643,9,711.75,1,90.75,2,0.0,10.1,3,경상북도,경산시,U,4.752958469298245,,2015,H
930,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,930,-1.4180000000862948e-05,6.299999998304884e-05,-0.43715531813038827,5,560.0,1,90.75,2,0.0,5.0,2,경상북도,경산시,U,-5.3182170639999535,,2015,H
931,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,931,,,-0.4269085657283772,2,545.25,1,90.75,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
932,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,932,,,-0.3961683085223439,0,568.0,1,90.75,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
933,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,933,,,-0.40641506092435503,0,570.5,1,90.75,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
934,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,934,,,-0.4269085657283772,0,549.25,1,90.75,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
935,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,935,,,-0.4678955753364215,0,530.0,1,90.75,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
936,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,936,,,-0.4269085657283772,0,571.25,1,90.75,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
937,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,937,,,-0.4678955753364215,0,567.75,1,90.75,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
938,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,938,,,-0.4781423277384325,0,557.0,1,90.75,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
939,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,939,,,-0.4781423277384325,0,552.25,1,90.75,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
940,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,940,,,-0.5088825849444658,0,534.0,1,90.75,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
941,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,941,,,-0.4883890801404436,0,547.75,1,91.5,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
942,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,942,,,-0.4781423277384325,0,555.75,1,91.5,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
943,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,943,,,-0.4678955753364215,0,560.0,1,91.5,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
944,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,944,,,-0.4678955753364215,0,561.5,1,91.5,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
945,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,945,,,-0.4986358325424547,0,545.5,1,91.5,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
946,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,946,,,-0.4781423277384325,0,557.25,1,91.5,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
947,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,947,,,-0.4986358325424547,0,540.25,1,91.5,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
948,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,948,,,-0.4781423277384325,0,553.0,1,91.5,2,0.0,5.0,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
949,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,949,,,-0.4986358325424547,0,542.25,1,91.5,2,0.0,4.9,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
950,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,950,,,-0.4883890801404436,0,544.25,1,91.5,2,0.0,4.9,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
951,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,951,,,-0.4986358325424547,0,548.5,1,91.5,2,0.0,4.9,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
952,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,952,,,-0.4781423277384325,0,552.25,1,91.5,2,0.0,4.9,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
953,c4ff97b04d087c97fd9bcee05672ade6,2016-04-24 19:56:57,953,,,-0.4883890801404436,0,544.75,1,91.5,2,0.0,4.9,1,경상북도,경산시,U,-5.3182170639999535,,2015,H
